id;deglat;minlat;seclat;deglong;minlong;seclong;utmzone;utmeast;utmnorth;utmsrid;decimlat;decimlong;lat_decimal;lon_decimal
2018-00304;56.0;24.0;49.3;-111.0;2.0;52.8;;;;;;;56.413694444444445;-110.952
2018-01896;55.0;22.0;26.0;-111.0;10.0;28.0;;;;;;;55.37388888888889;-110.82555555555555
2018-02072;;;;;;;12.0;329400.26;5931229.67;32612.0;;;53.50230609545536;-113.5722791075265
2018-02765;;;;;;;11.0;413976.0;6291141.0;32611.0;;;56.75628805885327;-118.40695496471797
2018-02769;;;;;;;11.0;414079.0;6291233.0;32611.0;;;56.75713331409836;-118.40530179738677
2018-02842;;;;;;;11.0;416674.0;6298080.0;32611.0;;;56.81909888343865;-118.36510452651146
2018-03854;;;;;;;11.0;417403.67;6298143.25;32611.0;;;56.819797077778674;-118.3531748414898
2018-03855;;;;;;;11.0;417403.67;6298143.25;32611.0;;;56.819797077778674;-118.3531748414898
2018-03856;;;;;;;11.0;417063.0;6290604.93;32611.0;;;56.75203273522063;-118.35630869264486
2018-03857;;;;;;;11.0;417403.67;6298143.25;32611.0;;;56.819797077778674;-118.3531748414898
2018-03858;;;;;;;11.0;417505.43;6294468.13;32611.0;;;56.78680787322801;-118.35032098369562
2018-04539;54.0;34.0;59.0;-110.0;28.0;15.0;;;;;;;54.58305555555556;-109.52916666666667
2018-04968;54.0;32.0;30.0;-111.0;14.0;21.0;;;;;;;54.541666666666664;-110.76083333333334
2018-05284;;;;;;;;;;;;;;
2018-05285;;;;;;;;;;;;;;
2018-05303;;;;;;;;;;;;;;
2018-05417;;;;;;;;;;;;;;
2018-05595;55.0;6.0;35.05;118.0;45.0;38.05;;;;;;;55.10973611111111;118.76056944444444
2021-35085;;;;;;;;;;;;;;
2021-35323;;;;;;;;;;;;;;
2021-35524;;;;;;;;;;;;;;
2022-15052;;;;;;;;;;;;;;
2022-15491;;;;;;;;;;;;;;
2023-02038;;;;;;;;;;;;;;
2022-15020;;;;;;;;;;;;;;
2022-15492;;;;;;;;;;;;;;
2023-02326;;;;;;;;;;;;;;
2018-00677;56.0;26.0;0.6;-111.0;3.0;57.5;;;;;;;56.433499999999995;-110.93402777777779
2018-00730;56.0;25.0;55.5;-111.0;6.0;27.9;;;;;;;56.43208333333333;-110.89225
2018-02506;53.0;57.0;25.38;-114.0;7.0;27.42;11.0;688669.8139;5982572.7665;32611.0;;;53.95704999755917;-114.12430999969686
2018-04969;54.0;35.0;34.0;-111.0;2.0;25.0;;;;;;;54.59277777777778;-110.95972222222223
2021-35525;;;;;;;;;;;;;;
2021-35526;;;;;;;;;;;;;;
2018-02016;;;;;;;12.0;329400.26;5931229.67;32612.0;;;53.50230609545536;-113.5722791075265
2018-03046;;;;;;;11.0;417031.0;6296653.0;32611.0;;;56.80634647792561;-118.35879384668208
2018-05418;;;;;;;;;;;;;;
2021-35374;;;;;;;;;;;;;;
2022-15093;;;;;;;;;;;;;;
2023-02327;;;;;;;;;;;;;;
2018-00026;56.0;26.0;10.7;-111.0;12.0;23.3;;;;;;;56.43630555555555;-110.79352777777777
2018-00145;56.0;29.0;35.6;-111.0;13.0;52.7;;;;;;;56.49322222222222;-110.76869444444445
2018-00432;56.0;31.0;44.9;-111.0;18.0;44.6;;;;;;;56.52913888888889;-110.68761111111111
2018-01032;56.0;26.0;9.9;-111.0;12.0;23.0;;;;;;;56.43608333333333;-110.7936111111111
2018-01295;;;;;;;;;;;;;;
2018-01637;55.0;22.0;22.0;-111.0;10.0;23.0;;;;;;;55.37277777777778;-110.82694444444444
2018-01679;55.0;22.0;34.0;-111.0;10.0;23.0;;;;;;;55.376111111111115;-110.82694444444444
2018-01757;55.0;22.0;14.0;-111.0;10.0;33.0;;;;;;;55.370555555555555;-110.82416666666666
2018-02512;53.0;57.0;25.38;-114.0;7.0;27.42;11.0;688669.8139;5982572.7665;32611.0;;;53.95704999755917;-114.12430999969686
2018-02522;53.0;57.0;25.38;-114.0;7.0;27.42;11.0;688669.8139;5982572.7665;32611.0;;;53.95704999755917;-114.12430999969686
2018-02604;53.0;57.0;25.38;-114.0;7.0;27.42;11.0;688669.8139;5982572.7665;32611.0;;;53.95704999755917;-114.12430999969686
2018-02627;53.0;57.0;25.38;-114.0;7.0;27.42;11.0;688669.8139;5982572.7665;32611.0;;;53.95704999755917;-114.12430999969686
2018-02687;;;;;;;11.0;416523.93;6290248.47;32611.0;;;56.74873508334838;-118.36500541091274
2018-02696;;;;;;;11.0;417798.0;6290483.0;32611.0;;;56.75106776787475;-118.3442535308109
2018-02721;;;;;;;11.0;416663.43;6290409.97;32611.0;;;56.750210510271735;-118.36277755297738
2018-03113;;;;;;;11.0;417036.0;6296754.0;32611.0;;;56.80725447456193;-118.35874480834472
2018-03128;;;;;;;11.0;413595.98;6290583.47;32611.0;;;56.751210556926274;-118.41298015589625
2018-03859;;;;;;;11.0;413539.5;6290588.43;32611.0;;;56.751244636068854;-118.41390513838935
2018-03860;;;;;;;11.0;418948.5;6296710.42;32611.0;;;56.80720007669699;-118.32741860386842
2018-03861;;;;;;;11.0;417403.67;6298143.25;32611.0;;;56.819797077778674;-118.3531748414898
2018-03862;;;;;;;11.0;416656.92;6290019.08;32611.0;;;56.74669864276385;-118.36275685027152
2018-03863;;;;;;;11.0;416013.14;6295295.64;32611.0;;;56.793973203400625;-118.37501172173288
2018-03864;;;;;;;11.0;415077.15;6290941.97;32611.0;;;56.75470237730499;-118.38888529198408
2018-03865;;;;;;;11.0;414272.68;6290937.97;32611.0;;;56.75451925455492;-118.40203635246846
2018-03866;;;;;;;11.0;417164.56;6290203.9;32611.0;;;56.74844899935172;-118.35451871640416
2018-04378;54.0;34.0;59.0;-110.0;28.0;15.0;;;;;;;54.58305555555556;-109.52916666666667
2018-04506;54.0;34.0;58.0;-110.0;28.0;30.0;;;;;;;54.58277777777778;-109.52499999999999
2018-04640;55.0;6.0;37.97;-118.0;45.0;39.5;;;;;;;55.11054722222222;-117.23902777777778
2018-04687;55.0;22.0;14.0;-111.0;10.0;36.0;;;;;;;55.370555555555555;-110.82333333333332
2018-04818;55.0;22.0;1.0;-111.0;10.0;2.0;;;;;;;55.36694444444444;-110.83277777777778
2018-04970;55.0;1.0;46.0;-111.0;58.0;15.0;;;;;;;55.029444444444444;-110.02916666666667
2018-05419;;;;;;;;;;;;;;
2018-05535;55.0;6.0;35.41;118.0;45.0;40.15;;;;;;;55.109836111111115;118.76115277777778
2021-35075;;;;;;;;;;;;;;
2021-35223;;;;;;;;;;;;;;
2021-35269;;;;;;;;;;;;;;
2021-35527;;;;;;;;;;;;;;
2022-15021;;;;;;;;;;;;;;
2022-15254;;;;;;;;;;;;;;
2022-15304;;;;;;;;;;;;;;
2022-15493;;;;;;;;;;;;;;
2023-02039;;;;;;;;;;;;;;
2023-02328;;;;;;;;;;;;;;
2022-15494;;;;;;;;;;;;;;
2018-04410;54.0;34.0;59.0;-110.0;28.0;15.0;;;;;;;54.58305555555556;-109.52916666666667
2018-04531;54.0;34.0;59.0;-110.0;28.0;15.0;;;;;;;54.58305555555556;-109.52916666666667
2018-04554;54.0;34.0;59.0;-110.0;28.0;15.0;;;;;;;54.58305555555556;-109.52916666666667
2018-04560;54.0;34.0;59.0;-110.0;28.0;15.0;;;;;;;54.58305555555556;-109.52916666666667
2018-04971;54.0;35.0;31.0;-111.0;15.0;10.0;;;;;;;54.591944444444444;-110.74722222222222
2021-35454;;;;;;;;;;;;;;
2023-02099;;;;;;;;;;;;;;
2018-00119;56.0;31.0;22.8;-111.0;16.0;15.7;;;;;;;56.522999999999996;-110.72897222222223
2018-00580;56.0;22.0;15.9;-111.0;0.0;36.4;;;;;;;56.37108333333333;-110.98988888888888
2018-02839;;;;;;;11.0;416908.29;6290381.17;32611.0;;;56.74999553593289;-118.35876537081101
2018-02859;;;;;;;11.0;416135.58;6295571.98;32611.0;;;56.79647713821096;-118.37309852461736
2018-03867;;;;;;;11.0;418366.83;6290443.42;32611.0;;;56.750812196162826;-118.33494168578417
2018-03868;;;;;;;11.0;418366.83;6290443.42;32611.0;;;56.750812196162826;-118.33494168578417
2018-03869;;;;;;;11.0;417063.0;6290604.93;32611.0;;;56.75203273522063;-118.35630869264486
2018-03870;;;;;;;11.0;417013.18;6289823.47;32611.0;;;56.74500532136002;-118.35687010424006
2018-03871;;;;;;;;;;;;;;
2018-04006;;;;;;;;;;;;;;
2018-04007;;;;;;;;;;;;;;
2018-04457;54.0;34.0;59.0;-110.0;28.0;15.0;;;;;;;54.58305555555556;-109.52916666666667
2018-04571;54.0;34.0;59.0;-110.0;28.0;15.0;;;;;;;54.58305555555556;-109.52916666666667
2018-04576;54.0;34.0;59.0;-110.0;28.0;15.0;;;;;;;54.58305555555556;-109.52916666666667
2018-04972;55.0;41.0;13.0;-113.0;27.0;51.0;;;;;;;55.68694444444444;-112.53583333333333
2018-05073;55.0;41.0;28.0;-113.0;23.0;52.0;;;;;;;55.691111111111105;-112.60222222222221
2018-05133;55.0;41.0;57.0;-113.0;36.0;59.0;;;;;;;55.69916666666666;-112.38361111111112
2018-05420;;;;;;;;;;;;;;
2021-35325;;;;;;;;;;;;;;
2021-35607;;;;;;;;;;;;;;
2022-15061;;;;;;;;;;;;;;
2022-15497;;;;;;;;;;;;;;
2023-02098;;;;;;;;;;;;;;
2023-02329;;;;;;;;;;;;;;
2018-02855;;;;;;;11.0;417729.4;6300501.49;32611.0;;;56.841034732999674;-118.34860118598556
2018-04682;55.0;6.0;34.07;-118.0;45.0;41.07;;;;;;;55.10946388888889;-117.23859166666666
2022-15105;;;;;;;;;;;;;;
2018-00007;56.0;26.0;9.9;-111.0;12.0;23.0;;;;;;;56.43608333333333;-110.7936111111111
2018-00046;56.0;25.0;56.5;-111.0;6.0;29.1;;;;;;;56.432361111111106;-110.89191666666667
2018-00146;56.0;29.0;35.0;-111.0;13.0;52.8;;;;;;;56.49305555555556;-110.76866666666666
2018-00160;56.0;31.0;22.8;-111.0;16.0;12.8;;;;;;;56.522999999999996;-110.72977777777778
2018-00229;56.0;23.0;21.0;-111.0;2.0;10.4;;;;;;;56.38916666666667;-110.96377777777778
2018-00259;56.0;23.0;20.9;-111.0;2.0;10.5;;;;;;;56.38913888888889;-110.96375
2018-00353;56.0;26.0;17.2;-111.0;20.0;16.2;;;;;;;56.438111111111105;-110.66216666666668
2018-00377;56.0;38.0;5.5;-111.0;9.0;8.0;;;;;;;56.634861111111114;-110.84777777777778
2018-00532;56.0;31.0;22.8;-111.0;16.0;12.8;;;;;;;56.522999999999996;-110.72977777777778
2018-01636;55.0;22.0;22.0;-111.0;10.0;23.0;;;;;;;55.37277777777778;-110.82694444444444
2018-01807;55.0;22.0;19.0;-111.0;9.0;7.0;;;;;;;55.371944444444445;-110.84805555555555
2018-02421;53.0;57.0;25.38;-114.0;7.0;27.42;11.0;688669.8139;5982572.7665;32611.0;;;53.95704999755917;-114.12430999969686
2018-02438;53.0;57.0;25.38;-114.0;7.0;27.42;11.0;688669.8139;5982572.7665;32611.0;;;53.95704999755917;-114.12430999969686
2018-02470;53.0;57.0;25.38;-114.0;7.0;27.42;11.0;688669.8139;5982572.7665;32611.0;;;53.95704999755917;-114.12430999969686
2018-02600;53.0;57.0;25.38;-114.0;7.0;27.42;11.0;688669.8139;5982572.7665;32611.0;;;53.95704999755917;-114.12430999969686
2018-02660;53.0;57.0;25.38;-114.0;7.0;27.42;11.0;688669.8139;5982572.7665;32611.0;;;53.95704999755917;-114.12430999969686
2018-04642;55.0;6.0;37.97;-118.0;45.0;39.5;;;;;;;55.11054722222222;-117.23902777777778
2018-04973;55.0;1.0;46.0;-111.0;58.0;15.0;;;;;;;55.029444444444444;-110.02916666666667
2018-05574;55.0;6.0;37.97;118.0;45.0;39.5;;;;;;;55.11054722222222;118.76097222222222
2021-35127;;;;;;;;;;;;;;
2021-35226;;;;;;;;;;;;;;
2021-35385;;;;;;;;;;;;;;
2022-15111;;;;;;;;;;;;;;
2022-15332;;;;;;;;;;;;;;
2022-15495;;;;;;;;;;;;;;
2023-02079;;;;;;;;;;;;;;
2023-02330;;;;;;;;;;;;;;
2018-00031;56.0;26.0;10.7;-111.0;12.0;23.3;;;;;;;56.43630555555555;-110.79352777777777
2018-00140;56.0;29.0;33.8;-111.0;13.0;51.7;;;;;;;56.49272222222222;-110.76897222222222
2018-00223;56.0;23.0;20.9;-111.0;2.0;10.5;;;;;;;56.38913888888889;-110.96375
2018-02552;53.0;57.0;25.38;-114.0;7.0;27.42;11.0;688669.8139;5982572.7665;32611.0;;;53.95704999755917;-114.12430999969686
2018-02632;53.0;57.0;25.38;-114.0;7.0;27.42;11.0;688669.8139;5982572.7665;32611.0;;;53.95704999755917;-114.12430999969686
2018-02885;;;;;;;11.0;416788.15;6295278.98;32611.0;;;56.79396272324952;-118.36232211285757
2018-02932;;;;;;;11.0;412035.2;6290142.97;32611.0;;;56.7469626506663;-118.43834362387804
2018-02940;;;;;;;11.0;416386.33;6298347.99;32611.0;;;56.82145413178365;-118.36990365683677
2018-02972;;;;;;;11.0;413403.17;6291423.97;32611.0;;;56.75872340835967;-118.41641625706305
2018-03872;;;;;;;11.0;418262.17;6290854.83;32611.0;;;56.75448890330733;-118.33678391301613
2018-03873;;;;;;;11.0;416656.92;6290019.08;32611.0;;;56.74669864276385;-118.36275685027152
2018-03874;;;;;;;11.0;417773.17;6300353.33;32611.0;;;56.83971181904267;-118.34783609952623
2018-04985;54.0;40.0;49.0;-111.0;15.0;3.0;;;;;;;54.680277777777775;-110.74916666666667
2018-05134;54.0;54.0;1.0;-111.0;23.0;49.0;;;;;;;54.900277777777774;-110.60305555555554
2021-35528;;;;;;;;;;;;;;
2022-15360;;;;;;;;;;;;;;
2022-15056;;;;;;;;;;;;;;
2018-02105;;;;;;;12.0;329400.26;5931229.67;32612.0;;;53.50230609545536;-113.5722791075265
2021-35533;;;;;;;;;;;;;;
2018-04613;54.0;34.0;59.0;-110.0;28.0;15.0;;;;;;;54.58305555555556;-109.52916666666667
2021-35486;;;;;;;;;;;;;;
2018-00221;56.0;22.0;15.9;-111.0;0.0;36.4;;;;;;;56.37108333333333;-110.98988888888888
2018-00264;56.0;22.0;15.3;-111.0;0.0;36.6;;;;;;;56.370916666666666;-110.98983333333334
2018-00548;56.0;22.0;15.3;-111.0;0.0;36.6;;;;;;;56.370916666666666;-110.98983333333334
2018-00812;56.0;22.0;15.3;-111.0;0.0;36.6;;;;;;;56.370916666666666;-110.98983333333334
2018-02773;;;;;;;11.0;414079.0;6291233.0;32611.0;;;56.75713331409836;-118.40530179738677
2018-02785;;;;;;;11.0;414177.0;6291365.0;32611.0;;;56.75833687300506;-118.4037437126265
2018-02848;;;;;;;11.0;418979.68;6296714.48;32611.0;;;56.80724197021427;-118.32690939809574
2018-02919;;;;;;;11.0;417721.0;6295639.0;32611.0;;;56.79736194659136;-118.34717049920637
2018-03875;;;;;;;11.0;418366.83;6290443.42;32611.0;;;56.750812196162826;-118.33494168578417
2018-03876;;;;;;;11.0;416288.06;6297927.75;32611.0;;;56.81766220756912;-118.37137525622488
2018-03877;;;;;;;11.0;416057.83;6295781.83;32611.0;;;56.79834783062125;-118.37444005306844
2018-03878;;;;;;;11.0;416327.94;6295621.99;32611.0;;;56.796960898499016;-118.36996644683117
2018-04430;54.0;34.0;59.0;-110.0;28.0;15.0;;;;;;;54.58305555555556;-109.52916666666667
2018-04522;54.0;34.0;59.0;-110.0;28.0;15.0;;;;;;;54.58305555555556;-109.52916666666667
2018-05421;;;;;;;;;;;;;;
2021-35366;;;;;;;;;;;;;;
2022-15042;;;;;;;;;;;;;;
2023-02089;;;;;;;;;;;;;;
2018-00276;56.0;24.0;49.3;-111.0;2.0;52.8;;;;;;;56.413694444444445;-110.952
2018-02754;;;;;;;11.0;413321.54;6290475.97;32611.0;;;56.75019416405452;-118.41743020240003
2018-03879;;;;;;;11.0;416051.5;6295675.5;32611.0;;;56.79739171882129;-118.37450872144899
2018-03880;;;;;;;11.0;416013.14;6295295.64;32611.0;;;56.793973203400625;-118.37501172173288
2018-03881;;;;;;;11.0;414877.72;6290364.08;32611.0;;;56.74947587335867;-118.39195381724376
2021-35066;;;;;;;;;;;;;;
2022-15090;;;;;;;;;;;;;;
2022-15496;;;;;;;;;;;;;;
2018-02838;;;;;;;11.0;414503.46;6290953.35;32611.0;;;56.75469975374303;-118.3982684456215
2018-02866;;;;;;;11.0;419101.97;6296312.48;32611.0;;;56.80365273424695;-118.32477983152486
2018-03065;;;;;;;11.0;417601.71;6294397.63;32611.0;;;56.78619173441661;-118.34872278595064
2018-03143;;;;;;;11.0;416692.68;6295055.98;32611.0;;;56.79194283514101;-118.36381191907937
2018-00071;56.0;25.0;55.5;-111.0;6.0;27.9;;;;;;;56.43208333333333;-110.89225
2018-00135;56.0;29.0;35.0;-111.0;13.0;52.8;;;;;;;56.49305555555556;-110.76866666666666
2018-00359;56.0;23.0;55.7;-111.0;35.0;2.9;;;;;;;56.398805555555555;-110.41586111111111
2018-00489;56.0;29.0;33.8;-111.0;13.0;51.7;;;;;;;56.49272222222222;-110.76897222222222
2018-00577;56.0;22.0;17.8;-111.0;0.0;37.2;;;;;;;56.371611111111115;-110.98966666666666
2018-00649;56.0;31.0;43.6;-111.0;18.0;44.5;;;;;;;56.528777777777776;-110.6876388888889
2018-02170;53.0;57.0;25.38;-114.0;7.0;27.42;11.0;688669.8139;5982572.7665;32611.0;;;53.95704999755917;-114.12430999969686
2018-02490;53.0;57.0;25.38;-114.0;7.0;27.42;11.0;688669.8139;5982572.7665;32611.0;;;53.95704999755917;-114.12430999969686
2018-02523;53.0;57.0;25.38;-114.0;7.0;27.42;11.0;688669.8139;5982572.7665;32611.0;;;53.95704999755917;-114.12430999969686
2018-02542;53.0;57.0;25.38;-114.0;7.0;27.42;11.0;688669.8139;5982572.7665;32611.0;;;53.95704999755917;-114.12430999969686
2018-02588;53.0;57.0;25.38;-114.0;7.0;27.42;11.0;688669.8139;5982572.7665;32611.0;;;53.95704999755917;-114.12430999969686
2018-02597;53.0;57.0;25.38;-114.0;7.0;27.42;11.0;688669.8139;5982572.7665;32611.0;;;53.95704999755917;-114.12430999969686
2018-02608;53.0;57.0;25.38;-114.0;7.0;27.42;11.0;688669.8139;5982572.7665;32611.0;;;53.95704999755917;-114.12430999969686
2018-02625;53.0;57.0;25.38;-114.0;7.0;27.42;11.0;688669.8139;5982572.7665;32611.0;;;53.95704999755917;-114.12430999969686
2018-02629;53.0;57.0;25.38;-114.0;7.0;27.42;11.0;688669.8139;5982572.7665;32611.0;;;53.95704999755917;-114.12430999969686
2018-02659;53.0;57.0;25.38;-114.0;7.0;27.42;11.0;688669.8139;5982572.7665;32611.0;;;53.95704999755917;-114.12430999969686
2018-02710;;;;;;;11.0;413564.39;6291630.47;32611.0;;;56.76060792116338;-118.41384988150925
2018-02712;;;;;;;11.0;417207.57;6290318.97;32611.0;;;56.74949011884475;-118.35385281965539
2018-02750;;;;;;;11.0;413434.26;6291504.97;32611.0;;;56.75945665019274;-118.41593529119127
2018-02751;;;;;;;11.0;413321.54;6290475.97;32611.0;;;56.75019416405452;-118.41743020240003
2018-03106;;;;;;;11.0;419337.56;6295781.98;32611.0;;;56.798928995299555;-118.32075544119073
2018-03127;;;;;;;11.0;415327.0;6290507.0;32611.0;;;56.75084124962973;-118.38465667438749
2018-03882;;;;;;;11.0;417403.67;6298143.25;32611.0;;;56.819797077778674;-118.3531748414898
2018-03883;;;;;;;11.0;418366.83;6290443.42;32611.0;;;56.750812196162826;-118.33494168578417
2018-03884;;;;;;;11.0;418948.5;6296710.42;32611.0;;;56.80720007669699;-118.32741860386842
2018-03885;;;;;;;11.0;414282.75;6291003.17;32611.0;;;56.7551066768525;-118.40189353464586
2018-03886;;;;;;;11.0;414272.68;6290937.97;32611.0;;;56.75451925455492;-118.40203635246846
2018-03887;;;;;;;11.0;417235.96;6294315.62;32611.0;;;56.78539033046291;-118.35468106168281
2018-03888;;;;;;;;;;;;;;
2018-03889;;;;;;;;;;;;;;
2018-03890;;;;;;;11.0;417075.44;6296761.58;32611.0;;;56.807329581579644;-118.35810154676189
2018-03891;;;;;;;11.0;412834.67;6290019.47;32611.0;;;56.74600356791504;-118.42523380991224
2018-03892;;;;;;;11.0;416200.88;6290556.64;32611.0;;;56.75144491596429;-118.37038701536474
2018-03893;;;;;;;11.0;413061.52;6289872.0;32611.0;;;56.74472146056524;-118.42147587908052
2018-03894;;;;;;;11.0;415077.15;6290941.97;32611.0;;;56.75470237730499;-118.38888529198408
2018-03895;;;;;;;11.0;415077.15;6290941.97;32611.0;;;56.75470237730499;-118.38888529198408
2018-04446;54.0;34.0;58.0;-110.0;28.0;30.0;;;;;;;54.58277777777778;-109.52499999999999
2018-04655;55.0;6.0;37.88;-118.0;45.0;37.3;;;;;;;55.11052222222222;-117.23963888888889
2018-04974;54.0;35.0;31.0;-111.0;15.0;10.0;;;;;;;54.591944444444444;-110.74722222222222
2018-05135;54.0;40.0;49.0;-111.0;15.0;3.0;;;;;;;54.680277777777775;-110.74916666666667
2018-05422;;;;;;;;;;;;;;
2018-05579;55.0;6.0;37.97;118.0;45.0;39.5;;;;;;;55.11054722222222;118.76097222222222
2021-35184;;;;;;;;;;;;;;
2021-35344;;;;;;;;;;;;;;
2021-35531;;;;;;;;;;;;;;
2022-15022;;;;;;;;;;;;;;
2022-15393;;;;;;;;;;;;;;
2023-02129;;;;;;;;;;;;;;
2023-02331;;;;;;;;;;;;;;
2018-03150;;;;;;;11.0;414069.0;6291409.0;32611.0;;;56.75871215095575;-118.40552435071076
2018-03896;;;;;;;11.0;416688.83;6295087.17;32611.0;;;56.79222227131602;-118.36388509492137
2018-03897;;;;;;;11.0;414282.75;6291003.17;32611.0;;;56.7551066768525;-118.40189353464586
2018-03898;;;;;;;11.0;418129.55;6290516.73;32611.0;;;56.751429029884996;-118.33884413529029
2021-35285;;;;;;;;;;;;;;
2021-35532;;;;;;;;;;;;;;
2018-02776;;;;;;;11.0;416717.11;6298437.53;32611.0;;;56.82231765166656;-118.36451523090474
2023-02146;;;;;;;;;;;;;;
2018-00586;56.0;23.0;19.7;-111.0;2.0;10.8;;;;;;;56.38880555555556;-110.96366666666667
2018-02481;53.0;57.0;25.38;-114.0;7.0;27.42;11.0;688669.8139;5982572.7665;32611.0;;;53.95704999755917;-114.12430999969686
2018-02504;53.0;57.0;25.38;-114.0;7.0;27.42;11.0;688669.8139;5982572.7665;32611.0;;;53.95704999755917;-114.12430999969686
2018-02576;53.0;57.0;25.38;-114.0;7.0;27.42;11.0;688669.8139;5982572.7665;32611.0;;;53.95704999755917;-114.12430999969686
2018-02592;53.0;57.0;25.38;-114.0;7.0;27.42;11.0;688669.8139;5982572.7665;32611.0;;;53.95704999755917;-114.12430999969686
2018-02622;53.0;57.0;25.38;-114.0;7.0;27.42;11.0;688669.8139;5982572.7665;32611.0;;;53.95704999755917;-114.12430999969686
2018-02630;53.0;57.0;25.38;-114.0;7.0;27.42;11.0;688669.8139;5982572.7665;32611.0;;;53.95704999755917;-114.12430999969686
2018-02637;53.0;57.0;25.38;-114.0;7.0;27.42;11.0;688669.8139;5982572.7665;32611.0;;;53.95704999755917;-114.12430999969686
2018-02649;53.0;57.0;25.38;-114.0;7.0;27.42;11.0;688669.8139;5982572.7665;32611.0;;;53.95704999755917;-114.12430999969686
2018-02719;;;;;;;11.0;418676.8;6290306.24;32611.0;;;56.74963427602745;-118.32983078036065
2018-02808;;;;;;;11.0;415044.0;6290557.0;32611.0;;;56.7512388452003;-118.38929960949875
2018-02898;;;;;;;11.0;418548.26;6290680.26;32611.0;;;56.752971076453;-118.33205097664812
2018-02923;;;;;;;11.0;419086.93;6290458.97;32611.0;;;56.75107734399835;-118.32317442434203
2018-02924;;;;;;;11.0;412178.73;6290046.97;32611.0;;;56.746127516467325;-118.43596465566064
2018-02996;;;;;;;11.0;414681.67;6290478.47;32611.0;;;56.75046740992942;-118.39519671699418
2018-03899;;;;;;;11.0;413539.5;6290588.43;32611.0;;;56.751244636068854;-118.41390513838935
2018-03900;;;;;;;11.0;416688.83;6295087.17;32611.0;;;56.79222227131602;-118.36388509492137
2018-03901;;;;;;;11.0;416688.83;6295087.17;32611.0;;;56.79222227131602;-118.36388509492137
2018-03902;;;;;;;11.0;416688.83;6295087.17;32611.0;;;56.79222227131602;-118.36388509492137
2018-03903;;;;;;;11.0;418179.05;6290900.22;32611.0;;;56.75488199180878;-118.33815737963755
2018-03904;;;;;;;11.0;418382.13;6290775.67;32611.0;;;56.75379894675156;-118.33479740653156
2018-03905;;;;;;;11.0;419135.34;6290393.13;32611.0;;;56.750494401205756;-118.32236223401448
2018-03906;;;;;;;11.0;415450.12;6290664.11;32611.0;;;56.752274627132564;-118.38269580443342
2018-03907;;;;;;;11.0;416834.4;6297936.05;32611.0;;;56.817834742404656;-118.36243065800188
2018-04975;54.0;57.0;1.0;-112.0;53.0;21.0;;;;;;;54.95027777777778;-111.11083333333333
2018-05136;55.0;28.0;10.0;-113.0;26.0;25.0;;;;;;;55.46944444444445;-112.55972222222222
2018-05582;55.0;6.0;38.12;118.0;45.0;38.68;;;;;;;55.11058888888889;118.76074444444444
2021-35534;;;;;;;;;;;;;;
2022-15517;;;;;;;;;;;;;;
2023-02332;;;;;;;;;;;;;;
2018-04976;55.0;1.0;46.0;-111.0;58.0;15.0;;;;;;;55.029444444444444;-110.02916666666667
2018-02612;53.0;57.0;25.38;-114.0;7.0;27.42;11.0;688669.8139;5982572.7665;32611.0;;;53.95704999755917;-114.12430999969686
2018-02668;53.0;57.0;25.38;-114.0;7.0;27.42;11.0;688669.8139;5982572.7665;32611.0;;;53.95704999755917;-114.12430999969686
2018-02992;;;;;;;11.0;417601.71;6294397.63;32611.0;;;56.78619173441661;-118.34872278595064
2018-03908;;;;;;;11.0;418942.92;6290567.42;32611.0;;;56.75202637469934;-118.32556302107568
2018-03909;;;;;;;11.0;416656.92;6290019.08;32611.0;;;56.74669864276385;-118.36275685027152
2018-03910;;;;;;;11.0;415973.17;6291824.75;32611.0;;;56.76279316352707;-118.37452562734629
2018-00033;56.0;26.0;10.7;-111.0;12.0;23.3;;;;;;;56.43630555555555;-110.79352777777777
2018-00075;56.0;25.0;55.5;-111.0;6.0;27.9;;;;;;;56.43208333333333;-110.89225
2018-00195;56.0;23.0;21.0;-111.0;2.0;10.4;;;;;;;56.38916666666667;-110.96377777777778
2018-00290;56.0;26.0;0.5;-111.0;3.0;54.4;;;;;;;56.43347222222222;-110.93488888888889
2018-00352;56.0;23.0;54.6;-111.0;35.0;3.5;;;;;;;56.3985;-110.41569444444445
2018-00391;56.0;38.0;58.1;-111.0;18.0;49.6;;;;;;;56.64947222222222;-110.68622222222223
2018-00584;56.0;23.0;20.9;-111.0;2.0;10.5;;;;;;;56.38913888888889;-110.96375
2018-00607;56.0;23.0;19.7;-111.0;2.0;10.8;;;;;;;56.38880555555556;-110.96366666666667
2018-01729;55.0;22.0;25.0;-111.0;10.0;28.0;;;;;;;55.37361111111111;-110.82555555555555
2018-01762;55.0;22.0;14.0;-111.0;10.0;33.0;;;;;;;55.370555555555555;-110.82416666666666
2018-01788;55.0;22.0;14.0;-111.0;10.0;36.0;;;;;;;55.370555555555555;-110.82333333333332
2018-02833;;;;;;;11.0;419303.19;6295942.98;32611.0;;;56.80036904230374;-118.32136890690386
