id;deglat;minlat;seclat;deglong;minlong;seclong;utmzone;utmeast;utmnorth;utmsrid;decimlat;decimlong
2018-01628;55;22;22;-111;10;26;;;;;;
2018-01654;55;22;27;-111;10;16;;;;;;
2018-01720;55;22;25;-111;10;28;;;;;;
2018-01732;55;22;26;-111;10;28;;;;;;
2018-01741;55;22;26;-111;10;28;;;;;;
2018-02930;;;;;;;11;418045;6299471;32611;;
2018-03299;;;;;;;11;416931.5;6289915.17;32611;;
2018-03300;;;;;;;;;;;;
2018-03301;;;;;;;;;;;;
2018-04677;55;6;35.08;-118;45;38.99;;;;;;
2018-04767;55;22;14;-111;10;33;;;;;;
2018-04789;55;22;27;-111;10;16;;;;;;
2018-05084;54;56;35;-111;36;24;;;;;;
2018-05572;55;6;38.53;118;45;40.02;;;;;;
2021-35134;;;;;;;;;;;;
2021-35276;;;;;;;;;;;;
2021-35336;;;;;;;;;;;;
2022-15399;;;;;;;;;;;;
2023-02291;;;;;;;;;;;;
2018-03302;;;;;;;;;;;;
2018-05219;;;;;;;;;;;;
2018-05300;;;;;;;;;;;;
2018-05333;;;;;;;;;;;;
2023-02423;;;;;;;;;;;;
2018-01326;;;;;;;;;;;;
2018-01327;;;;;;;;;;;;
2018-01328;;;;;;;;;;;;
2018-01329;;;;;;;;;;;;
2018-01330;;;;;;;;;;;;
2018-01331;;;;;;;;;;;;
2018-01332;;;;;;;;;;;;
2018-01333;;;;;;;;;;;;
2018-01334;;;;;;;;;;;;
2018-01345;;;;;;;;;;;;
2018-01346;;;;;;;;;;;;
2018-01347;;;;;;;;;;;;
2018-01348;;;;;;;;;;;;
2018-01349;;;;;;;;;;;;
2018-01350;;;;;;;;;;;;
2018-01351;;;;;;;;;;;;
2018-01352;;;;;;;;;;;;
2018-05086;55;28;10;-113;26;25;;;;;;
2022-15143;;;;;;;;;;;;
2018-01368;;;;;;;;;;;;
2018-03303;;;;;;;11;415114.42;6293493.08;32611;;
2018-03304;;;;;;;11;418948.5;6296710.42;32611;;
2018-03305;;;;;;;;;;;;
2018-05085;54;34;27;-110;14;1;;;;;;
2021-35595;;;;;;;;;;;;
2022-15395;;;;;;;;;;;;
2018-03306;;;;;;;;;;;;
2018-03307;;;;;;;;;;;;
2018-05087;54;56;41;-112;51;2;;;;;;
2018-02107;;;;;;;12;335050.38;5935153.58;32612;;
2018-02118;;;;;;;;;;;;
2018-02123;;;;;;;;;;;;
2018-02127;;;;;;;12;335050.38;5935153.58;32612;;
2018-02128;;;;;;;12;335050.38;5935153.58;32612;;
2018-02137;;;;;;;12;335050.38;5935153.58;32612;;
2018-02138;;;;;;;12;335050.38;5935153.58;32612;;
2018-03308;;;;;;;;;;;;
2018-03309;;;;;;;;;;;;
2018-04565;54;34;59;-110;28;15;;;;;;
2018-04583;54;34;59;-110;28;15;;;;;;
2018-04592;54;34;59;-110;28;15;;;;;;
2018-04606;54;34;59;-110;28;15;;;;;;
2018-05053;54;57;38;-112;0;30;;;;;;
2018-05088;54;57;38;-112;0;30;;;;;;
2018-05344;;;;;;;;;;;;
2022-15136;;;;;;;;;;;;
2023-02157;;;;;;;;;;;;
2023-02163;;;;;;;;;;;;
2023-02390;;;;;;;;;;;;
2018-02144;;;;;;;;;;;;
2018-02148;;;;;;;;;;;;
2018-03310;;;;;;;;;;;;
2018-03311;;;;;;;;;;;;
2018-03312;;;;;;;;;;;;
2018-05089;54;57;19;-112;50;5;;;;;;
2021-35441;;;;;;;;;;;;
2022-15166;;;;;;;;;;;;
2018-01461;;;;;;;;;;;;
2018-03157;;;;;;;11;418220.16;6292849.69;32611;;
2018-03480;;;;;;;11;419167.33;6296457.75;32611;;
2018-03481;;;;;;;11;416362.25;6294363;32611;;
2018-03482;;;;;;;11;416688.83;6295087.17;32611;;
2018-03483;;;;;;;11;414405.56;6290489.06;32611;;
2018-03484;;;;;;;11;419071.17;6295705.92;32611;;
2018-03485;;;;;;;11;413454.5;6291764.5;32611;;
2018-03486;;;;;;;11;413454.5;6291764.5;32611;;
2018-03487;;;;;;;11;417151.98;6290424.47;32611;;
2018-03488;;;;;;;11;418483.78;6290886.83;32611;;
2018-03489;;;;;;;11;415115.92;6293439.55;32611;;
2018-03490;;;;;;;;;;;;
2018-05055;55;33;33;-113;28;5;;;;;;
2021-35422;;;;;;;;;;;;
2021-35513;;;;;;;;;;;;
2023-02153;;;;;;;;;;;;
2018-01447;;;;;;;;;;;;
2018-01316;;;;;;;;;;;;
2018-00430;56;31;44.9;-111;18;44.6;;;;;;
2018-00545;56;22;15.9;-111;0;36.4;;;;;;
2018-00588;56;26;17.2;-111;20;16.2;;;;;;
2018-00599;56;26;18.2;-111;20;13.2;;;;;;
2018-00624;56;22;1.3;-111;35;3.2;;;;;;
2018-00626;56;22;1.4;-111;35;2.7;;;;;;
2018-00699;56;26;9.9;-111;12;23;;;;;;
2018-03017;;;;;;;11;416014.11;6298851.49;32611;;
2018-04369;54;34;59;-110;28;15;;;;;;
2018-04379;54;34;59;-110;28;15;;;;;;
2018-04401;54;34;59;-110;28;15;;;;;;
2018-04429;54;34;59;-110;28;15;;;;;;
2018-04567;54;34;59;-110;28;15;;;;;;
2018-04590;54;34;59;-110;28;15;;;;;;
2018-05319;;;;;;;;;;;;
2018-03317;;;;;;;11;413267.83;6290484.83;32611;;
2018-03318;;;;;;;11;416793.75;6295257;32611;;
2018-02296;53;57;25.38;-114;7;27.42;11;688669.8139;5982572.7665;32611;;
2018-01507;;;;;;;;;;;;
2018-01522;;;;;;;;;;;;
2018-00602;56;26;18.2;-111;20;13.2;;;;;;
2018-01985;55;22;25;-111;10;28;;;;;;
2018-02298;53;57;25.38;-114;7;27.42;11;688669.8139;5982572.7665;32611;;
2018-03319;;;;;;;11;419071.17;6295705.92;32611;;
2018-03320;;;;;;;11;419167.33;6296457.75;32611;;
2018-03321;;;;;;;11;415522.69;6290813.97;32611;;
2021-35017;55;6;38.53;118;45;40.02;;;;;;
2021-35590;;;;;;;;;;;;
2018-01524;;;;;;;;;;;;
2018-03322;;;;;;;11;418948.5;6296710.42;32611;;
2018-05345;;;;;;;;;;;;
2018-02193;53;57;25.38;-114;7;27.42;11;688669.8139;5982572.7665;32611;;
2018-02340;53;57;25.38;-114;7;27.42;11;688669.8139;5982572.7665;32611;;
2018-02350;53;57;25.38;-114;7;27.42;11;688669.8139;5982572.7665;32611;;
2018-02429;53;57;25.38;-114;7;27.42;11;688669.8139;5982572.7665;32611;;
2018-04892;54;57;1;-112;53;21;;;;;;
2018-05289;;;;;;;;;;;;
2018-01460;;;;;;;;;;;;
2018-01500;;;;;;;;;;;;
2018-01501;;;;;;;;;;;;
2018-01502;;;;;;;;;;;;
2018-01503;;;;;;;;;;;;
2018-01504;;;;;;;;;;;;
2018-01505;;;;;;;;;;;;
2018-01506;;;;;;;;;;;;
2018-01513;;;;;;;;;;;;
2018-01515;;;;;;;;;;;;
2018-01516;;;;;;;;;;;;
2018-01517;;;;;;;;;;;;
2018-01518;;;;;;;;;;;;
2018-01526;;;;;;;;;;;;
2018-01527;;;;;;;;;;;;
2018-01528;;;;;;;;;;;;
2018-01529;;;;;;;;;;;;
2018-01530;;;;;;;;;;;;
2018-01531;;;;;;;;;;;;
2022-15165;;;;;;;;;;;;
2018-01523;;;;;;;;;;;;
2018-01525;;;;;;;;;;;;
2018-02315;53;57;25.38;-114;7;27.42;11;688669.8139;5982572.7665;32611;;
2018-03323;;;;;;;11;418942.92;6290567.42;32611;;
2018-03324;;;;;;;11;416820.5;6298734.43;32611;;
2018-03325;;;;;;;11;417332.65;6298178.99;32611;;
2018-04893;54;35;31;-111;15;10;;;;;;
2023-02431;;;;;;;;;;;;
2022-15171;;;;;;;;;;;;
2022-15112;;;;;;;;;;;;
2018-05316;;;;;;;;;;;;
2018-02320;53;57;25.38;-114;7;27.42;11;688669.8139;5982572.7665;32611;;
2018-02326;53;57;25.38;-114;7;27.42;11;688669.8139;5982572.7665;32611;;
2018-02336;53;57;25.38;-114;7;27.42;11;688669.8139;5982572.7665;32611;;
2018-02342;53;57;25.38;-114;7;27.42;11;688669.8139;5982572.7665;32611;;
2018-02346;53;57;25.38;-114;7;27.42;11;688669.8139;5982572.7665;32611;;
2018-02394;53;57;25.38;-114;7;27.42;11;688669.8139;5982572.7665;32611;;
2018-04598;54;34;58;-110;28;30;;;;;;
2018-05291;;;;;;;;;;;;
2022-15513;;;;;;;;;;;;
2023-02119;;;;;;;;;;;;
2023-02406;;;;;;;;;;;;
2021-35587;;;;;;;;;;;;
2018-01443;;;;;;;;;;;;
2018-02297;53;57;25.38;-114;7;27.42;11;688669.8139;5982572.7665;32611;;
2018-03326;;;;;;;11;413454.5;6291764.5;32611;;
2018-03327;;;;;;;11;413267.83;6290484.83;32611;;
2018-03328;;;;;;;11;419167.33;6296457.75;32611;;
2018-04825;55;6;35.05;-118;45;38.05;;;;;;
2018-05305;;;;;;;;;;;;
2021-35482;;;;;;;;;;;;
2018-02316;53;57;25.38;-114;7;27.42;11;688669.8139;5982572.7665;32611;;
2018-03329;;;;;;;11;416654.33;6294663.08;32611;;
2018-03330;;;;;;;11;414282.75;6291003.17;32611;;
2018-04894;54;33;44;-111;15;5;;;;;;
2018-05090;54;58;56;-112;0;21;;;;;;
2022-15266;;;;;;;;;;;;
2022-15361;;;;;;;;;;;;
2018-03331;;;;;;;;;;;;
2018-03332;;;;;;;;;;;;
2018-03333;;;;;;;;;;;;
2018-04895;55;3;21;-111;59;24;;;;;;
2018-05091;54;58;56;-112;0;21;;;;;;
2018-05497;;;;;;;;;;;;
2022-15164;;;;;;;;;;;;
2022-15180;;;;;;;;;;;;
2018-00092;56;31;22.8;-111;16;12.8;;;;;;
2018-00445;56;22;1.4;-111;35;2.7;;;;;;
2018-00500;56;31;23;-111;16;14.8;;;;;;
2022-15285;;;;;;;;;;;;
2022-15338;;;;;;;;;;;;
2018-00214;56;23;19.7;-111;2;10.8;;;;;;
2018-00289;56;24;48.8;-111;2;53;;;;;;
2018-00334;56;26;18.3;-111;20;12.8;;;;;;
2018-00593;56;23;20.9;-111;2;10.5;;;;;;
2018-02101;;;;;;;12;330443.25;5932417.45;32612;;
2018-02119;;;;;;;;;;;;
2018-02767;;;;;;;11;414079;6291233;32611;;
2018-02845;;;;;;;11;416080;6295761;32611;;
2018-02958;;;;;;;11;417721;6295541;32611;;
2018-03334;;;;;;;11;414405.56;6290489.06;32611;;
2018-03335;;;;;;;11;416051.5;6295675.5;32611;;
2018-03336;;;;;;;11;416051.5;6295675.5;32611;;
2018-03337;;;;;;;11;414603.17;6293269.33;32611;;
2018-03338;;;;;;;;;;;;
2018-03339;;;;;;;;;;;;
2018-03340;;;;;;;11;416393.49;6298324.9;32611;;
2018-03341;;;;;;;11;418438.9;6290905.26;32611;;
2018-03342;;;;;;;11;417865.98;6290136.22;32611;;
2018-03343;;;;;;;11;413437.54;6290105.97;32611;;
2018-04499;54;34;59;-110;28;15;;;;;;
2018-04896;54;57;19;-112;50;5;;;;;;
2018-05092;55;3;21;-111;59;24;;;;;;
2018-05270;;;;;;;;;;;;
2018-05304;;;;;;;;;;;;
2018-05346;;;;;;;;;;;;
2022-15002;;;;;;;;;;;;
2023-02016;;;;;;;;;;;;
2023-02395;;;;;;;;;;;;
2018-03344;;;;;;;;;;;;
2018-03345;;;;;;;;;;;;
2018-04357;54;34;59;-110;28;15;;;;;;
2018-04897;54;56;41;-112;51;2;;;;;;
2021-35048;55;6;37.88;118;45;37.3;;;;;;
2021-35249;;;;;;;;;;;;
2021-35351;;;;;;;;;;;;
2018-03346;;;;;;;;;;;;
2018-03347;;;;;;;;;;;;
2018-00041;56;25;56.5;-111;6;29.1;;;;;;
2018-00540;56;23;54.6;-111;35;3.5;;;;;;
2018-01800;55;22;19;-111;9;7;;;;;;
2018-02692;;;;;;;11;414681.67;6290478.47;32611;;
2018-02779;;;;;;;11;418137;6290778;32611;;
2018-02812;;;;;;;11;416385;6294541;32611;;
2018-03348;;;;;;;11;416051.5;6295675.5;32611;;
2018-03349;;;;;;;11;416288.06;6297927.75;32611;;
2018-03350;;;;;;;11;417753.71;6299444.5;32611;;
2018-03351;;;;;;;;;;;;
2018-03352;;;;;;;11;416945.37;6297982.55;32611;;
2018-03353;;;;;;;11;414913.2;6293206.98;32611;;
2018-03354;;;;;;;11;419056.92;6290244.9;32611;;
2018-03355;;;;;;;11;417459.57;6294720.98;32611;;
2018-03356;;;;;;;11;417292.87;6294561.68;32611;;
2018-03357;;;;;;;11;418948.66;6290272.97;32611;;
2018-04471;54;34;59;-110;28;15;;;;;;
2018-04898;54;34;41;-111;15;8;;;;;;
2018-05347;;;;;;;;;;;;
2021-35365;;;;;;;;;;;;
2021-35417;;;;;;;;;;;;
2021-35599;;;;;;;;;;;;
2022-15108;;;;;;;;;;;;
2022-15262;;;;;;;;;;;;
2022-15340;;;;;;;;;;;;
2023-02017;;;;;;;;;;;;
2018-00084;56;25;56.5;-111;6;29.1;;;;;;
2018-00091;56;31;22.8;-111;16;12.8;;;;;;
2018-00139;56;29;33.8;-111;13;51.7;;;;;;
2018-00174;56;26;9.9;-111;12;23;;;;;;
2018-00226;56;23;21;-111;2;10.4;;;;;;
2018-00288;56;24;48.8;-111;2;53;;;;;;
2018-00578;56;23;20.9;-111;2;10.5;;;;;;
2018-01801;55;22;19;-111;9;7;;;;;;
2018-01958;55;22;27;-111;10;16;;;;;;
2018-02850;;;;;;;11;415983.91;6298851.49;32611;;
2018-03358;;;;;;;11;414405.56;6290489.06;32611;;
2018-03359;;;;;;;11;416051.5;6295675.5;32611;;
2018-03360;;;;;;;11;419184.58;6290419.33;32611;;
2018-03361;;;;;;;11;416050.49;6295023.58;32611;;
2018-03362;;;;;;;11;415087.27;6293500.48;32611;;
2018-03363;;;;;;;11;418049.59;6292850.48;32611;;
2018-03364;;;;;;;11;418100.78;6292837.48;32611;;
2018-03365;;;;;;;11;418163.35;6292953.48;32611;;
2018-04848;55;6;34.79;-118;45;39.26;;;;;;
2018-04899;54;33;12;-111;14;38;;;;;;
2018-05348;;;;;;;;;;;;
2021-35045;55;6;35.05;118;45;40.29;;;;;;
2021-35180;;;;;;;;;;;;
2021-35483;;;;;;;;;;;;
2022-15003;;;;;;;;;;;;
2022-15210;;;;;;;;;;;;
2022-15313;;;;;;;;;;;;
2023-02154;;;;;;;;;;;;
2018-00005;56;26;9.9;-111;12;23;;;;;;
2018-00038;56;25;56.9;-111;6;29.3;;;;;;
2018-00081;56;31;23;-111;16;14.8;;;;;;
2018-00085;56;25;56.5;-111;6;29.1;;;;;;
2018-00129;56;29;35;-111;13;52.8;;;;;;
2018-00406;56;38;58.1;-111;18;49.6;;;;;;
2018-00416;56;21;59.9;-111;35;5.2;;;;;;
2018-00476;56;29;35;-111;13;52.8;;;;;;
2018-01644;55;22;27;-111;10;13;;;;;;
2018-01864;55;22;39;-111;10;2;;;;;;
2018-01892;55;22;19;-111;9;4;;;;;;
2018-01937;55;22;1;-111;10;2;;;;;;
2018-02165;53;57;25.38;-114;7;27.42;11;688669.8139;5982572.7665;32611;;
2018-02920;;;;;;;11;417740.22;6299438.49;32611;;
2018-03038;;;;;;;11;414361.04;6289772.97;32611;;
2018-03366;;;;;;;11;418261.78;6296531.83;32611;;
2018-03367;;;;;;;11;418808.06;6295997.63;32611;;
2018-03368;;;;;;;11;416240.33;6295828;32611;;
2018-03369;;;;;;;;;;;;
2018-03370;;;;;;;;;;;;
2018-03371;;;;;;;;;;;;
2018-03372;;;;;;;11;416175.37;6295319.39;32611;;
2018-03373;;;;;;;11;416196.1;6295832.56;32611;;
2018-03374;;;;;;;11;414480.11;6289801.97;32611;;
2018-03375;;;;;;;11;418868.02;6296682.98;32611;;
2018-03376;;;;;;;11;416813.59;6298749.99;32611;;
2018-03377;;;;;;;11;416746.06;6298400.03;32611;;
2018-04637;55;6;37.97;-118;45;39.5;;;;;;
2018-05349;;;;;;;;;;;;
2018-05555;55;6;38.53;118;45;40.02;;;;;;
2021-35104;;;;;;;;;;;;
2021-35446;;;;;;;;;;;;
2021-35461;;;;;;;;;;;;
2021-35484;;;;;;;;;;;;
2022-15209;;;;;;;;;;;;
2022-15302;;;;;;;;;;;;
2022-15405;;;;;;;;;;;;
2023-02120;;;;;;;;;;;;
2023-02292;;;;;;;;;;;;
2018-00042;56;25;56.5;-111;6;29.1;;;;;;
2018-00087;56;25;55.5;-111;6;27.9;;;;;;
2018-00192;56;23;21;-111;2;10.4;;;;;;
2018-00517;56;38;58.3;-111;18;47.5;;;;;;
2018-02943;;;;;;;11;415471;6290592;32611;;
2018-02951;;;;;;;11;412946;6289812;32611;;
2018-03378;;;;;;;11;414405.56;6290489.06;32611;;
2018-03379;;;;;;;11;414282.75;6291003.17;32611;;
2018-03380;;;;;;;;;;;;
2018-03381;;;;;;;;;;;;
2018-03382;;;;;;;;;;;;
2018-03383;;;;;;;11;416159.74;6297795.52;32611;;
2018-04900;54;32;21;-111;14;21;;;;;;
2018-05093;54;38;35;-111;17;49;;;;;;
2018-05350;;;;;;;;;;;;
2018-05600;55;6;34.07;118;45;41.07;;;;;;
2021-35250;;;;;;;;;;;;
2021-35485;;;;;;;;;;;;
2022-15054;;;;;;;;;;;;
2023-02018;;;;;;;;;;;;
2023-02413;;;;;;;;;;;;
2018-00128;56;29;35;-111;13;52.8;;;;;;
2018-00165;56;25;56.9;-111;6;29.3;;;;;;
2018-00567;56;23;21;-111;2;10.4;;;;;;
2018-02707;;;;;;;11;413564.39;6291630.47;32611;;
2018-02766;;;;;;;11;414079;6291233;32611;;
2018-03384;;;;;;;11;416051.5;6295675.5;32611;;
2018-03385;;;;;;;11;416873.67;6290332.28;32611;;
2018-03386;;;;;;;;;;;;
2018-03387;;;;;;;;;;;;
2018-03388;;;;;;;11;414980.53;6290934.08;32611;;
2018-03389;;;;;;;11;418281.64;6929122.5;32611;;
2018-03390;;;;;;;11;414526.71;6290841.56;32611;;
2018-03391;;;;;;;11;414980.53;6290934.08;32611;;
2018-03392;;;;;;;11;418948.66;6290272.97;32611;;
2018-04424;54;34;59;-110;28;15;;;;;;
2018-04833;55;6;38.53;-118;45;40.02;;;;;;
2018-04901;54;54;1;-111;23;49;;;;;;
2018-05216;;;;;;;;;;;;
2018-05220;;;;;;;;;;;;
2018-05351;;;;;;;;;;;;
2021-35026;55;6;35.41;118;45;40.15;;;;;;
2021-35100;;;;;;;;;;;;
2021-35213;;;;;;;;;;;;
2021-35331;;;;;;;;;;;;
2022-15004;;;;;;;;;;;;
2022-15282;;;;;;;;;;;;
2022-15406;;;;;;;;;;;;
2023-02019;;;;;;;;;;;;
2018-01552;;;;;;;;;;;;
2018-03393;;;;;;;;;;;;
2018-03394;;;;;;;;;;;;
2018-03395;;;;;;;;;;;;
2022-15192;;;;;;;;;;;;
2018-00151;56;29;35.6;-111;13;52.7;;;;;;
2018-00307;56;26;0.1;-111;3;56.7;;;;;;
2018-00376;56;38;6;-111;9;5.7;;;;;;
2018-00390;56;38;58.1;-111;18;49.6;;;;;;
2018-00425;56;21;59.9;-111;35;5.2;;;;;;
2018-02226;53;57;25.38;-114;7;27.42;11;688669.8139;5982572.7665;32611;;
2018-02956;;;;;;;11;415325;6290467;32611;;
2018-04902;54;55;12;-111;27;43;;;;;;
2022-15314;;;;;;;;;;;;
2018-00090;56;31;22.8;-111;16;12.8;;;;;;
2018-00138;56;29;33.8;-111;13;51.7;;;;;;
2018-00258;56;23;20.9;-111;2;10.5;;;;;;
2018-00423;56;22;1.4;-111;35;2.7;;;;;;
2018-02960;;;;;;;11;415389;6290260;32611;;
2018-03407;;;;;;;11;417567.67;6296923.33;32611;;
2018-03408;;;;;;;11;418660.25;6296422;32611;;
2018-03409;;;;;;;11;416731.25;6292891.5;32611;;
2018-03410;;;;;;;;;;;;
2018-03411;;;;;;;;;;;;
2018-03412;;;;;;;11;416309.79;6294722.08;32611;;
2018-04549;54;34;59;-110;28;15;;;;;;
2018-04904;54;25;16;-110;1;56;;;;;;
2018-05186;;;;;;;;;;;;
2018-05218;;;;;;;;;;;;
2018-05353;;;;;;;;;;;;
2021-35416;;;;;;;;;;;;
2022-15080;;;;;;;;;;;;
2023-02021;;;;;;;;;;;;
2018-01550;;;;;;;;;;;;
2018-00049;56;26;10.7;-111;12;23.3;;;;;;
2018-00054;56;25;56.9;-111;6;29.3;;;;;;
2018-00281;56;26;0.1;-111;3;56.7;;;;;;
2018-00311;56;24;47.5;-111;2;53;;;;;;
2018-00479;56;29;33.8;-111;13;51.7;;;;;;
2018-00579;56;22;15.9;-111;0;36.4;;;;;;
2018-00637;56;38;5.5;-111;9;8;;;;;;
2018-01588;55;22;22;-111;10;23;;;;;;
2018-01641;55;22;27;-111;10;13;;;;;;
2018-01837;55;22;14;-111;10;33;;;;;;
2018-02173;53;57;25.38;-114;7;27.42;11;688669.8139;5982572.7665;32611;;
2018-02219;53;57;25.38;-114;7;27.42;11;688669.8139;5982572.7665;32611;;
2018-02682;;;;;;;11;419054.93;6290247.97;32611;;
2018-02738;;;;;;;11;415244;6290703;32611;;
2018-03396;;;;;;;11;416654.33;6294663.08;32611;;
2018-03397;;;;;;;11;417204.83;6294279.78;32611;;
2018-03398;;;;;;;11;414282.75;6291003.17;32611;;
2018-03399;;;;;;;;;;;;
2018-03400;;;;;;;;;;;;
2018-03401;;;;;;;11;417712.19;6299243;32611;;
2018-03402;;;;;;;11;418245.71;6290395.24;32611;;
2018-03403;;;;;;;11;417450.34;6298135.99;32611;;
2018-03404;;;;;;;11;416958.39;6290389.24;32611;;
2018-03405;;;;;;;11;417729.78;6299191.91;32611;;
2018-03406;;;;;;;11;418129.55;6290516.73;32611;;
2018-04494;54;34;59;-110;28;15;;;;;;
2018-04656;55;6;37.88;-118;45;37.3;;;;;;
2018-04903;54;55;6;-111;27;51;;;;;;
2018-05352;;;;;;;;;;;;
2021-35014;55;6;38.12;118;45;38.68;;;;;;
2021-35080;;;;;;;;;;;;
2021-35305;;;;;;;;;;;;
2021-35319;;;;;;;;;;;;
2021-35487;;;;;;;;;;;;
2022-15059;;;;;;;;;;;;
2022-15237;;;;;;;;;;;;
2022-15301;;;;;;;;;;;;
2022-15407;;;;;;;;;;;;
2023-02020;;;;;;;;;;;;
2023-02293;;;;;;;;;;;;
2018-01234;;;;;;;;;;;;
2018-00014;56;25;56.9;-111;6;29.3;;;;;;
2018-00088;56;25;55.5;-111;6;27.9;;;;;;
2018-00327;56;24;48.8;-111;2;53;;;;;;
2018-00468;56;31;43.6;-111;18;44.5;;;;;;
2018-00615;56;21;59.9;-111;35;5.2;;;;;;
2018-00774;56;22;1.3;-111;35;3.2;;;;;;
2018-01701;55;22;19;-111;9;4;;;;;;
2018-01711;55;22;19;-111;8;58;;;;;;
2018-02196;53;57;25.38;-114;7;27.42;11;688669.8139;5982572.7665;32611;;
2018-02218;53;57;25.38;-114;7;27.42;11;688669.8139;5982572.7665;32611;;
2018-02436;53;57;25.38;-114;7;27.42;11;688669.8139;5982572.7665;32611;;
2018-02457;53;57;25.38;-114;7;27.42;11;688669.8139;5982572.7665;32611;;
2018-02730;;;;;;;11;414782.85;6290924.47;32611;;
2018-02826;;;;;;;11;417127.25;6294230.31;32611;;
2018-02954;;;;;;;11;413096;6289865;32611;;
2018-02955;;;;;;;11;417136;6296758;32611;;
2018-03077;;;;;;;11;415983.91;6298851.49;32611;;
2018-03413;;;;;;;11;414486.17;6289866.5;32611;;
2018-03414;;;;;;;11;418948.5;6296710.42;32611;;
2018-03415;;;;;;;11;416978.44;6297980.05;32611;;
2018-03416;;;;;;;11;417854.01;6299423.06;32611;;
2018-03417;;;;;;;11;413437.54;6291105.97;32611;;
2018-03418;;;;;;;11;418772.53;6299305.5;32611;;
2018-03419;;;;;;;11;417877;6299415.06;32611;;
2018-03420;;;;;;;11;416945.37;6297982.55;32611;;
2018-03421;;;;;;;11;418826.96;6296682.98;32611;;
2018-03422;;;;;;;11;417658.31;6299455.55;32611;;
2018-04638;55;6;37.97;-118;45;39.5;;;;;;
2018-04905;54;39;57;-110;58;48;;;;;;
2018-05354;;;;;;;;;;;;
2018-05562;55;6;37.47;118;45;40.16;;;;;;
2021-35581;;;;;;;;;;;;
2022-15249;;;;;;;;;;;;
2022-15303;;;;;;;;;;;;
2023-02092;;;;;;;;;;;;
2021-35550;;;;;;;;;;;;
2018-00829;56;31;22.8;-111;16;12.8;;;;;;
2018-00848;56;23;54.6;-111;35;3.5;;;;;;
2018-00889;56;38;58.1;-111;18;49.6;;;;;;
2018-01005;56;24;47.5;-111;2;53;;;;;;
2021-35600;;;;;;;;;;;;
2022-15271;;;;;;;;;;;;
2022-15327;;;;;;;;;;;;
2022-15169;;;;;;;;;;;;
2022-15185;;;;;;;;;;;;
2023-02387;;;;;;;;;;;;
2023-02399;;;;;;;;;;;;
2023-02402;;;;;;;;;;;;
2018-00469;56;31;43.6;-111;18;44.5;;;;;;
2018-00878;56;23;54.6;-111;35;3.5;;;;;;
2018-00905;56;38;5.6;-111;9;7.2;;;;;;
2018-03423;;;;;;;;;;;;
2021-35468;;;;;;;;;;;;
2022-15167;;;;;;;;;;;;
2018-03424;;;;;;;;;;;;
2018-00308;56;26;0.1;-111;3;56.7;;;;;;
2018-03425;;;;;;;11;416731.25;6292891.5;32611;;
2018-03426;;;;;;;11;413007;6289847;32611;;
2018-00291;56;24;48.8;-111;2;53;;;;;;
2018-00659;56;38;6;-111;9;5.7;;;;;;
2018-00743;56;29;33.8;-111;13;51.7;;;;;;
2018-00751;56;29;35.6;-111;13;52.7;;;;;;
2018-00904;56;38;5.5;-111;9;8;;;;;;
2018-01615;55;22;22;-111;10;26;;;;;;
2018-01997;55;22;22;-111;10;23;;;;;;
2018-02079;;;;;;;12;330443.25;5932417.45;32612;;
2018-02164;53;57;25.38;-114;7;27.42;11;688669.8139;5982572.7665;32611;;
2018-02227;53;57;25.38;-114;7;27.42;11;688669.8139;5982572.7665;32611;;
2018-02254;53;57;25.38;-114;7;27.42;11;688669.8139;5982572.7665;32611;;
2018-02256;53;57;25.38;-114;7;27.42;11;688669.8139;5982572.7665;32611;;
2018-02399;53;57;25.38;-114;7;27.42;11;688669.8139;5982572.7665;32611;;
2018-02425;53;57;25.38;-114;7;27.42;11;688669.8139;5982572.7665;32611;;
2018-02446;53;57;25.38;-114;7;27.42;11;688669.8139;5982572.7665;32611;;
2018-02456;53;57;25.38;-114;7;27.42;11;688669.8139;5982572.7665;32611;;
2018-03427;;;;;;;11;414765.07;6290081.5;32611;;
2018-03428;;;;;;;11;414483.83;6291111.5;32611;;
2018-03429;;;;;;;11;417403.67;6298143.25;32611;;
2018-03430;;;;;;;11;418948.5;6296710.42;32611;;
2018-03431;;;;;;;;;;;;
2018-03432;;;;;;;;;;;;
2018-03433;;;;;;;11;416490.05;6298188.91;32611;;
2018-04488;54;34;59;-110;28;15;;;;;;
2018-04570;54;34;59;-110;28;15;;;;;;
2018-04651;55;6;37.88;-118;45;37.3;;;;;;
2018-04906;54;39;1;-111;15;37;;;;;;
2018-05201;;;;;;;;;;;;
2018-05355;;;;;;;;;;;;
2018-05585;55;6;37.88;118;45;37.3;;;;;;
2021-35131;;;;;;;;;;;;
2021-35298;;;;;;;;;;;;
2021-35403;;;;;;;;;;;;
2021-35606;;;;;;;;;;;;
2022-15363;;;;;;;;;;;;
2022-15374;;;;;;;;;;;;
2022-15408;;;;;;;;;;;;
2023-02022;;;;;;;;;;;;
2018-03434;;;;;;;;;;;;
2018-03435;;;;;;;;;;;;
2018-03436;;;;;;;;;;;;
2018-00501;56;31;23;-111;16;14.8;;;;;;
2018-00663;56;38;5.5;-111;9;8;;;;;;
2018-03437;;;;;;;11;414765.07;6290081.5;32611;;
2018-03438;;;;;;;;;;;;
